17193.945687,17193.945687,11128.843030,12987.397441,0
18665.295434,18665.295434,7439.851155,16701.479221,1
21705.958444,21705.958444,15342.380291,18469.691118,2
23714.357042,23714.357042,10700.021654,21049.687340,3
24947.633982,24947.633982,15074.075923,22693.387596,4
25868.621214,25868.621214,15737.135068,23747.802227,5
27124.399288,27124.399288,16480.285530,24439.915476,6
28315.703271,28315.703271,16567.720232,25404.179805,7
29074.963417,29074.963417,16830.446800,26599.892257,8
29781.505025,29781.505025,20428.700586,27738.986402,9
31025.164028,31025.164028,18137.946760,28688.860107,10
32129.244549,32129.244549,23012.386074,29600.080970,11
32710.200936,32710.200936,23221.831706,30619.885012,12
33516.498549,33516.498549,24109.845894,31515.826944,13
34432.999995,34432.999995,26154.169830,32213.051225,14
34971.501540,34971.501540,27052.871349,32785.278700,15
35914.700292,35914.700292,25856.332553,32892.564051,16
36910.673732,36910.673732,24304.772117,33881.499092,17
37076.384864,37076.384864,26239.401239,35227.283353,18
37655.230468,37655.230468,26373.282145,34805.996926,19
37869.048439,37869.048439,27448.381656,35391.251386,20
38341.916477,38341.916477,27420.634136,35997.526987,21
38796.602223,38796.602223,28310.642110,35737.041797,22
39000.436173,39000.436173,27323.214292,36175.159490,23
39389.031707,39389.031707,27905.573699,36690.716551,24
39801.736222,39801.736222,29222.063696,37191.678287,25
39884.706597,39884.706597,29485.325287,37792.456950,26
40098.266640,40098.266640,26118.919500,37914.818778,27
40224.796903,40224.796903,29530.564592,37832.700601,28
40406.077573,40406.077573,29161.710502,37937.024900,29
40515.017258,40515.017258,28148.123939,37967.506407,30
41104.391008,41104.391008,29498.226006,38812.136647,31
41297.425951,41297.425951,33221.471358,39155.601513,32
41590.546771,41590.546771,31386.373503,39265.158640,33
42078.997807,42078.997807,28556.948969,39741.600113,34
42286.729058,42286.729058,28564.800874,39337.881344,35
42340.848010,42340.848010,31979.993820,40122.894438,36
42747.503757,42747.503757,31592.061895,39378.974961,37
43050.294617,43050.294617,34528.507866,40708.318414,38
43118.942327,43118.942327,32026.778315,40360.799546,39
43402.552854,43402.552854,34910.736843,41135.289187,40
43402.552854,43357.012030,33212.697495,41288.444513,41
43508.603209,43508.603209,34761.699100,41736.403473,42
43821.723815,43821.723815,34570.315396,41398.654605,43
44037.711285,44037.711285,31698.108601,41963.982191,44
44406.237736,44406.237736,32326.952560,42036.587203,45
44577.160804,44577.160804,35632.469376,42527.097682,46
44956.251045,44956.251045,35651.980006,42560.792616,47
44956.251045,44882.140031,31308.473977,42204.398212,48
44956.251045,44872.772540,32916.345368,42467.620097,49
45144.848959,45144.848959,35846.876571,42903.735485,50
45232.910369,45232.910369,37511.982019,42577.237013,51
45232.910369,45205.964815,33659.326156,42547.382328,52
45362.544449,45362.544449,31816.789685,42631.762537,53
45728.814442,45728.814442,32263.587396,43044.270121,54
45728.814442,45706.305894,30953.883203,42816.436056,55
45915.596541,45915.596541,36765.692133,43198.040190,56
46090.130930,46090.130930,37431.847322,43564.254346,57
46125.675973,46125.675973,34402.186801,43530.013556,58
46125.675973,46059.008941,35643.785808,43164.217359,59
46180.567145,46180.567145,35580.435033,43614.526944,60
46482.386807,46482.386807,33448.057857,43402.943583,61
46584.622400,46584.622400,36897.481192,44141.880043,62
46584.622400,46431.739939,32848.618064,43916.755711,63
46584.622400,46459.064036,35934.278286,43945.977496,64
46584.622400,46523.616182,37131.104137,43268.779024,65
46584.622400,46489.644807,32780.031888,43775.691672,66
46721.142420,46721.142420,37154.715751,44178.859591,67
46755.113796,46755.113796,33255.870948,43965.880916,68
46755.113796,46749.248384,33274.896173,44190.595384,69
46755.113796,46717.491179,34885.772972,44325.921511,70
47262.541711,47262.541711,36865.637384,44847.848571,71
47330.597586,47330.597586,37351.072311,45146.685457,72
47734.935033,47734.935033,34903.464161,44870.436470,73
47818.033162,47818.033162,35461.643148,44744.474342,74
47971.708494,47971.708494,38382.349708,45196.910909,75
48303.881346,48303.881346,31530.636662,45132.214833,76
48303.881346,48281.085675,35430.716059,45373.351677,77
48303.881346,48197.884950,33997.498379,45242.250295,78
48303.881346,48260.754492,31351.444040,45052.845049,79
48303.881346,48266.436797,33856.585928,45599.781609,80
48303.881346,48237.152067,33983.354859,45099.550600,81
48303.881346,48014.480127,35729.953826,45428.872076,82
48303.881346,48239.121849,35570.108865,44840.617898,83
48303.881346,48233.162932,37792.397188,45041.888040,84
48303.881346,48285.733504,34137.149503,45139.383647,85
48303.881346,48279.108474,34019.207260,45264.188769,86
48406.134883,48406.134883,38532.580868,45020.364264,87
48435.419613,48435.419613,35804.669350,45417.393012,88
48452.344062,48452.344062,38170.209206,45545.331541,89
48452.344062,48432.640689,40697.490051,46000.347145,90
48452.344062,48399.469379,35480.648203,45407.907648,91
48452.344062,48405.753573,38124.382456,45607.957006,92
48452.344062,48426.879193,35162.877606,45508.190132,93
48452.344062,48450.117972,39471.624287,45351.403918,94
48452.344062,48419.995115,38184.645254,45743.235717,95
48588.095329,48588.095329,33645.165825,45541.720806,96
48588.095329,48362.922173,37971.365454,45361.615716,97
48588.095329,48368.354929,34905.348188,45405.464274,98
48588.095329,48400.798738,33903.591204,44869.085911,99
48588.095329,48371.903324,33390.222806,45096.149307,100
48588.095329,48367.212871,37608.501089,45143.580196,101
48588.095329,48342.423055,32912.783384,44791.025975,102
48588.095329,48409.744214,37359.492541,45270.747747,103
48588.095329,48413.509196,33606.371432,44476.903742,104
48588.095329,48439.224484,33988.592937,44123.893232,105
48588.095329,48364.152757,37782.959239,45371.060926,106
48588.095329,48335.999358,34180.593674,44968.860849,107
48588.095329,48331.612585,37887.059967,45405.531439,108
48588.095329,48206.901218,34161.597445,44464.261152,109
48588.095329,48073.285724,37683.265141,44827.042935,110
48588.095329,48114.489225,36423.638920,44895.647289,111
48588.095329,48197.689950,37664.640559,45067.311724,112
48588.095329,48285.115869,33439.574908,45400.799087,113
48588.095329,48313.586998,36043.343130,44727.883923,114
48588.095329,48364.421115,37751.910847,44615.347326,115
48588.095329,48336.087144,34512.623210,44789.534231,116
48588.095329,48331.396691,37822.259448,45171.018837,117
48588.095329,48326.984016,34562.715263,44694.828180,118
48588.095329,48253.225291,37129.454412,45113.926139,119
48588.095329,48228.445225,34578.810817,45544.424943,120
48588.095329,48282.186443,37949.970066,44169.557501,121
48588.095329,48285.941429,34514.456649,45112.257556,122
48588.095329,48410.652797,38162.016015,45269.083254,123
48588.095329,48508.174788,38910.331826,45959.013509,124
48595.085035,48595.085035,35091.186987,45461.374971,125
48633.280718,48633.280718,34091.875531,45590.679242,126
48658.998763,48658.998763,35103.606932,44999.193793,127
48658.998763,48550.148279,36702.872926,45413.922576,128
48703.203565,48703.203565,38274.476491,45737.363977,129
48812.071128,48812.071128,36696.390444,45662.898918,130
48812.071128,48807.377884,35610.936265,45366.557073,131
48812.071128,48773.954535,37931.602774,45101.616462,132
48812.071128,48744.669806,34137.906645,45299.638376,133
48812.071128,48778.093155,34236.159414,45353.358497,134
48812.071128,48766.840892,37903.196265,45430.158129,135
48812.071128,48742.049803,37554.902826,45441.911396,136
48812.071128,48745.402904,38218.729872,45204.646526,137
48855.591421,48855.591421,36139.340808,45323.855724,138
48855.591421,48765.889551,38941.017108,45818.263195,139
48855.591421,48795.174280,38973.856877,45969.341410,140
48855.591421,48821.305511,38896.928674,45783.226332,141
48855.591421,48816.612267,34154.640899,45663.990668,142
48855.591421,48791.821179,38411.470484,45688.685802,143
48855.591421,48539.489974,41035.577932,45720.186270,144
48855.591421,48689.184253,33002.628895,44887.059841,145
48855.591421,48692.537354,35291.519765,45752.645692,146
48855.591421,48585.167868,34705.553423,45118.641590,147
48855.591421,48692.537354,37004.270195,45558.562550,148
48855.591421,48782.239223,37514.827677,45470.497960,149
48855.591421,48656.726866,38990.341049,45954.625077,150
48855.591421,48848.836497,39790.334852,45448.949172,151
48855.591421,48650.665585,36172.087031,45837.410080,152
48855.591421,48664.282838,35327.235857,45617.688842,153
48855.591421,48690.414069,35822.081625,45761.834086,154
48855.591421,48683.370356,35168.806822,45473.211353,155
48855.591421,48657.652311,38110.551962,45390.633015,156
48855.591421,48664.520931,36553.993528,45604.706503,157
48855.591421,48793.210322,38090.762115,45818.218025,158
48855.591421,48780.811774,33979.634656,45771.145599,159
48855.591421,48792.797136,35581.889205,45844.537703,160
48855.591421,48818.928367,37107.212268,45770.407623,161
48855.591421,48814.481663,37060.625803,45313.272024,162
48997.463614,48997.463614,38053.007688,45698.559942,163
48997.463614,48985.137676,37998.109545,45953.136896,164
48997.463614,48842.570414,38294.182782,45702.890612,165
48997.463614,48854.896352,37243.696168,45845.202578,166
48997.463614,48858.782318,36626.832500,45912.340484,167
48997.463614,48845.331984,35061.741076,45967.670595,168
48997.463614,48840.147265,38387.927162,45708.752166,169
48997.463614,48948.805148,36711.361338,45241.529333,170
48997.463614,48953.991535,36727.035433,45788.911525,171
48997.463614,48967.944882,37224.624205,45508.158132,172
49110.512144,49110.512144,36778.052060,46028.441986,173
49110.512144,49105.325758,38572.770189,45863.406982,174
49110.512144,49091.372410,35694.873610,46115.945218,175
49110.512144,49096.558796,34564.290005,45901.214012,176
49110.512144,49054.747293,35745.837539,44396.535803,177
49110.512144,48939.761890,37921.368611,45698.549534,178
49110.512144,48985.100526,36813.900606,45770.331522,179
49110.512144,48844.835778,35732.432415,45984.361942,180
49110.512144,48861.630006,36735.597379,45904.555799,181
49110.512144,48875.505357,38427.768530,45717.152388,182
49110.512144,48900.003801,35625.925143,46019.586733,183
49110.512144,48935.521149,38420.330233,45844.588430,184
49110.512144,48904.289325,37312.739133,46311.007699,185
49110.512144,48899.223765,38569.416211,45952.144405,186
49110.512144,48936.632512,36082.283818,45590.344950,187
49110.512144,48814.752613,34201.953270,45669.252570,188
49110.512144,48927.538272,33095.548943,46222.120593,189
49110.512144,49024.703131,37386.983509,45674.241283,190
49282.388775,49282.388775,34414.105108,46510.273962,191
49282.388775,49266.543904,37542.516361,46158.248893,192
49282.388775,49238.051135,36844.267008,46072.418505,193
49282.388775,49184.818059,37554.709070,45999.525894,194
49282.388775,49095.645020,37070.836909,46162.774005,195
49282.388775,48966.119297,36120.801793,46024.632476,196
49282.388775,48997.505293,35991.313069,45835.344653,197
49282.388775,48874.609731,36148.742133,46062.348750,198
49282.388775,48837.247856,37076.101614,45884.085569,199
49282.388775,48874.609731,38218.813256,45460.869155,200
49282.388775,48865.310932,38439.410071,45802.175789,201
49282.388775,48867.448286,39112.093152,46058.275419,202
49282.388775,48914.471964,38874.902375,45684.465116,203
49282.388775,48995.693422,38866.352437,46066.619141,204
49282.388775,49003.682390,37301.723576,45659.736368,205
49282.388775,49009.942009,38471.722023,45991.458589,206
49282.388775,48980.464003,36074.201077,45216.370230,207
49282.388775,48976.610448,37510.717461,46089.310375,208
49282.388775,48981.418936,38896.405169,46548.090565,209
49282.388775,49011.049999,34987.989915,45652.215441,210
49282.388775,49005.049549,38697.110250,45329.590023,211
49282.388775,49078.330015,38690.981256,45982.975733,212
49282.388775,49072.033659,34738.820979,45914.715741,213
49282.388775,49085.762201,40319.299676,45955.260562,214
49282.388775,48955.538841,35678.629862,45898.060175,215
49282.388775,48961.542202,37397.789827,46251.831729,216
49282.388775,49057.358364,34714.663268,45872.846920,217
49282.388775,49071.309045,38613.062165,46357.949090,218
49282.388775,49064.710858,37444.838775,46353.495531,219
49282.388775,49060.587287,37081.441863,45369.663055,220
49282.388775,49159.383148,37077.146937,46176.067322,221
49282.388775,49106.270915,36298.986324,46722.672010,222
49282.388775,49159.383148,36197.705556,46359.981467,223
49282.388775,49165.181894,37532.189755,46322.574898,224
49282.388775,49159.994581,37962.659019,46158.330311,225
49282.388775,49167.600975,37653.638723,45953.461457,226
49282.388775,49175.482481,35749.920536,46100.217685,227
49282.388775,49174.710630,38643.909477,46268.777074,228
49282.388775,49179.897943,34296.977888,46000.298103,229
49282.388775,49024.999097,36245.248882,45543.041501,230
49282.388775,48973.448617,35024.247031,45767.979293,231
49282.388775,48968.261304,38402.582853,46428.314206,232
49282.388775,48969.353525,37300.294246,45859.809798,233
49282.388775,49020.864613,38407.815054,45980.395726,234
49282.388775,49175.482481,38489.483601,45964.091957,235
49282.388775,49038.585234,40527.288428,46367.719311,236
49282.388775,49054.516756,33670.214973,45391.910597,237
49282.388775,49160.043583,35554.798825,45462.361016,238
49282.388775,49112.880019,33766.468695,46333.045468,239
49282.388775,49237.854346,38724.337655,46155.965562,240
49282.388775,49231.257973,39151.404021,45547.220488,241
49282.388775,49155.651935,34726.173464,46315.035624,242
49282.388775,49072.330587,35737.896264,45627.998063,243
49282.388775,49147.936624,36015.009415,46081.341599,244
49282.388775,49066.145109,38416.063305,45392.035222,245
49282.388775,49070.625908,37264.996505,45946.635733,246
49282.388775,49065.438595,34930.524577,45808.823892,247
49282.388775,49078.803520,38499.500918,46050.138230,248
49282.388775,49070.468780,37281.683823,46112.070524,249
49282.388775,49078.803520,38500.445836,45610.424743,250
49282.388775,49121.707174,34943.116886,46473.548678,251
49282.388775,49148.156981,37655.575910,46064.103902,252
49282.388775,49231.008335,38514.150892,46175.907393,253
49282.388775,49106.811933,35286.339587,46139.164485,254
49282.388775,49116.637655,35531.211762,45730.785239,255
49282.388775,49145.555359,39392.432490,46079.075557,256
49282.388775,49128.238925,33658.877188,45257.889179,257
49282.388775,49070.604803,36213.479210,46047.333578,258
49282.388775,49075.789338,35393.360818,45669.289021,259
49282.388775,49013.415904,38603.854917,46196.710973,260
49282.388775,48977.187133,39909.358089,46221.181027,261
49282.388775,48972.002599,34382.626198,45366.860545,262
49282.388775,48835.545467,38498.662120,46437.438153,263
49282.388775,48840.730001,35877.034449,44937.383185,264
49282.388775,48827.112878,38032.177211,44745.590487,265
49282.388775,48703.648164,38353.734313,45948.619384,266
49282.388775,48766.409722,38145.624291,46325.080142,267
49282.388775,48788.337338,38321.447490,45697.227873,268
49282.388775,48911.896765,35461.577033,45820.143576,269
49282.388775,48906.706856,38366.907695,45890.100442,270
49282.388775,49011.610071,38433.153968,45822.367085,271
49282.388775,48939.102356,37727.545580,45616.308537,272
49282.388775,48944.289670,38786.539760,45929.210088,273
49282.388775,48901.633201,39335.511656,45449.924387,274
49282.388775,48942.275847,35838.692604,45498.431277,275
49282.388775,49080.726916,35958.529511,45862.810601,276
49282.388775,49097.736955,38451.628707,46095.378334,277
49282.388775,49085.509217,35103.399848,45205.826116,278
49282.388775,49170.446610,39111.878377,46396.184451,279
49282.388775,49154.716864,38638.383740,46156.292836,280
49282.388775,49182.361351,35721.517997,46379.947241,281
49282.388775,49254.869066,35394.405898,46283.801220,282
49282.388775,49221.161078,38723.226819,46208.252301,283
49282.388775,49227.757451,35627.615763,46354.856817,284
49282.388775,49144.999892,35633.719126,45921.892155,285
49282.388775,49145.470173,35806.297716,46212.284625,286
49282.388775,49171.630230,37359.756094,46311.629901,287
49282.388775,49169.574737,35088.290084,46385.867645,288
49282.388775,49173.701807,37344.515105,45658.825395,289
49282.388775,49178.891160,40305.110971,46485.505979,290
49282.388775,49174.764090,35743.003645,45889.610630,291
49282.388775,49176.819583,39085.347809,46115.682531,292
49282.388775,49171.630230,38544.245618,45843.432954,293
49282.388775,49145.470173,38538.963626,45880.317143,294
49282.388775,49152.618680,36219.814215,45786.609665,295
49282.388775,49116.936930,37169.914175,45967.758602,296
49282.388775,49139.915687,36566.080959,46200.969202,297
49282.388775,49086.316550,36572.597260,45898.055034,298
49282.388775,49067.777083,37293.101072,46109.191299,299
49282.388775,49119.088134,36019.083699,46237.943751,300
49282.388775,49206.964412,35333.913804,46210.534791,301
49282.388775,49197.379945,38113.475099,45980.472812,302
49307.670243,49307.670243,38095.236715,46290.241905,303
49310.432588,49310.432588,38978.884437,46410.718164,304
49310.432588,49302.366114,37623.713612,46303.892426,305
49310.432588,49299.603769,35580.563947,45573.092622,306
49315.333515,49315.333515,36271.042618,45393.821214,307
49315.333515,49302.111728,36431.135763,46382.404577,308
49315.333515,49288.520888,33847.371486,46059.790765,309
49315.333515,49190.686327,35614.832178,45035.927076,310
49315.333515,49204.277167,38913.897816,46613.924046,311
49315.333515,49180.086657,37358.231250,45520.979389,312
49315.333515,49128.260555,35669.322116,45616.014480,313
49315.333515,48949.618409,35348.946382,45935.008050,314
49315.333515,48973.808920,38507.642849,45859.090563,315
49315.333515,48976.571265,33519.319579,45486.307436,316
49315.333515,48966.221705,37580.590477,45683.539821,317
49315.333515,49144.863851,35813.093612,45555.463619,318
49315.333515,49042.423991,36533.268459,45663.082784,319
49315.333515,49026.403927,38607.778342,46094.141296,320
49315.333515,49069.153668,37676.214951,45946.619451,321
49315.333515,49062.556517,35336.173503,45933.980922,322
49315.333515,49173.853389,38836.817539,45961.057647,323
49315.333515,49198.043900,38785.998680,46285.017868,324
49315.333515,49249.870002,36037.945543,45924.832089,325
49315.333515,49239.520442,38781.950625,46347.695777,326
49315.333515,49196.689953,36581.586499,45491.813874,327
49315.333515,49076.519975,38867.680915,45908.495562,328
49315.333515,49071.555345,37355.382948,45769.726682,329
49315.333515,49181.355002,39568.279758,46510.652645,330
49315.333515,49224.185491,35670.598905,46060.115475,331
49315.333515,49114.305086,35135.616860,45291.729964,332
49315.333515,49224.185491,35505.612890,46182.092730,333
49315.333515,49226.947836,41257.119094,46612.711707,334
49315.333515,49240.022298,35324.472902,45750.328068,335
49315.333515,49207.401171,38834.347740,45634.281560,336
49315.333515,49124.000874,38809.005877,46382.297669,337
49315.333515,49113.651314,38457.601740,46526.649937,338
49315.333515,49104.278988,37325.544738,45556.976810,339
49315.333515,49121.597540,37782.466740,45542.618053,340
49315.333515,48988.698728,35175.549292,46383.625391,341
49315.333515,49121.597540,35002.767994,45225.662678,342
49315.333515,49130.969865,38454.948950,45563.466394,343
49315.333515,49214.370163,34146.276904,46184.611457,344
49315.333515,49179.610700,35124.290799,46024.199928,345
49315.333515,49173.607075,34194.917739,45922.026141,346
49315.333515,49062.276273,34192.916412,46574.571542,347
49315.333515,49057.686974,36722.073946,45983.424505,348
49315.333515,49074.227381,38839.855218,46448.262461,349
49315.333515,49181.640485,34179.268404,45762.534423,350
49315.333515,49194.636960,36164.457926,46138.500937,351
49315.333515,49170.982857,39063.982365,46353.724611,352
49315.333515,49189.764515,35321.449627,46114.490536,353
49315.333515,49265.658953,35255.570026,46345.811578,354
49315.333515,49248.340402,37843.483608,46051.730766,355
49315.333515,49116.910978,37297.960653,46079.556609,356
49315.333515,49096.579371,38967.360479,46194.214083,357
49315.333515,49064.521474,37198.808515,45652.540448,358
49315.333515,49222.878878,38933.571883,46219.628792,359
49315.333515,49212.284970,35404.991243,46689.852439,360
49315.333515,49151.219749,33840.961661,45799.109454,361
49315.333515,49183.277647,36083.777459,46253.559325,362
49315.333515,49176.681273,37736.584755,45239.364497,363
49315.333515,49097.597998,33405.785844,46178.193257,364
49315.333515,49129.938150,35269.040886,46256.348395,365
49315.333515,49140.532058,37871.683018,46711.259569,366
49315.333515,49064.664594,38825.540884,45980.581957,367
49315.333515,49140.532058,35061.695072,45987.913348,368
49315.333515,48964.125037,36066.898643,46295.327461,369
49315.333515,48970.721410,35676.325255,45651.695657,370
49315.333515,48812.364006,34272.864397,46021.933249,371
49315.333515,48973.806516,35577.143203,45879.829544,372
49315.333515,48994.138123,36503.167841,46062.919019,373
49315.333515,49125.567546,35018.329249,46029.770359,374
49315.333515,49114.973638,34331.017953,46177.827038,375
49315.333515,49038.845241,38676.732153,46324.094886,376
49315.333515,49114.973638,38717.395296,46184.269381,377
49315.333515,49038.845241,39009.123665,45917.615864,378
49315.333515,49049.501214,38497.155030,46060.501380,379
49315.333515,49044.310562,37148.265863,45904.672711,380
49315.333515,49132.163920,38473.489159,45973.315916,381
49315.333515,49125.567546,38694.107585,46157.611879,382
49315.333515,49122.321585,38590.113639,45387.742322,383
49315.333515,49038.921287,34369.665004,45842.705281,384
49315.333515,49072.370858,38723.930113,46202.542961,385
49315.333515,49078.967231,38757.379684,45890.826082,386
49315.333515,49036.088492,37323.090436,45355.045702,387
49315.333515,49025.494584,35075.779797,45980.445398,388
49315.333515,49068.373324,39142.615741,46502.602350,389
49315.333515,49061.776950,36436.814856,46327.958772,390
49315.333515,49053.711451,38746.603394,45613.807363,391
49315.333515,48981.706128,35595.897853,45782.877142,392
49315.333515,49053.711451,37017.789427,46437.502703,393
49315.333515,49056.957412,37293.337540,45288.656322,394
49315.333515,48980.873349,35046.081230,45508.320360,395
49315.333515,49085.035507,34980.138163,45956.447840,396
49315.333515,49105.604591,33369.779800,46136.979224,397
49315.333515,49025.469504,35108.417220,45898.529338,398
49315.333515,48868.344941,38630.859198,45547.277085,399
49315.333515,48942.060711,38606.146072,46426.238896,400
49315.333515,48942.406812,39696.048738,46099.665828,401
49315.333515,48993.229172,38467.909997,45855.644978,402
49315.333515,49166.374927,34857.926614,45669.187385,403
49315.333515,49218.928424,36032.346170,46037.688424,404
49315.333515,49302.264990,35194.545398,46572.970068,405
49315.333515,49253.766656,37729.765490,46441.802218,406
49315.333515,49201.213159,39144.514800,46315.261663,407
49315.333515,49194.874875,35121.586062,45899.649836,408
49315.333515,49180.259135,35701.270554,45694.063024,409
49315.333515,49115.510059,34663.947968,46100.231948,410
49315.333515,49213.620221,36451.873970,46086.449214,411
49315.333515,49219.958505,36551.810027,46186.585976,412
49315.333515,49054.589055,38740.573673,46480.079217,413
49315.333515,49035.829457,36007.195831,46019.027336,414
49315.333515,49053.145891,38857.694392,45898.505888,415
49315.333515,49218.516198,36642.902861,46222.674686,416
49315.333515,49271.069695,38780.254003,46128.518946,417
49315.333515,49228.175423,38866.002593,46338.498899,418
49315.333515,49198.685799,38511.290314,46323.301984,419
49315.333515,49252.284936,36114.891222,46046.087337,420
49315.333515,49171.040736,34718.198430,46148.838258,421
49315.333515,49088.374404,36730.828158,45891.188506,422
49315.333515,49124.586492,38512.713681,46126.469167,423
49315.333515,49037.527428,33846.336262,45298.781607,424
49315.333515,49038.259533,38504.832577,46280.182418,425
49315.333515,49040.253070,37507.296147,46449.835155,426
49315.333515,49027.587238,35257.642559,45923.933630,427
49315.333515,49049.279806,38467.301110,45887.322864,428
49315.333515,49114.203400,38487.246001,46052.724304,429
49315.333515,49065.716035,38532.068728,46225.383328,430
49315.333515,49098.158965,38506.145906,46099.015649,431
49315.333515,49080.842531,35221.376301,45673.200436,432
49315.333515,49048.412996,38446.504045,46301.222670,433
49315.333515,49097.786205,40045.317654,46051.321583,434
49315.333515,49140.470657,38532.644591,46157.326715,435
49315.333515,49095.120441,39085.963742,46306.874986,436
49315.333515,49103.207750,38523.461074,45666.154784,437
49315.333515,49049.628584,35399.902886,45742.029399,438
49315.333515,49094.978800,37938.312971,46090.440358,439
49315.333515,49095.526707,36827.110796,46363.689395,440
49315.333515,49094.886892,34973.127649,45899.003477,441
49315.333515,49144.027022,37682.485171,45996.759437,442
49315.333515,49149.125843,38614.490211,46547.651932,443
49315.333515,49230.370043,38611.081936,46719.594447,444
49315.333515,49233.658604,39345.906269,46407.284112,445
49315.333515,49181.946504,38570.066535,46121.740734,446
49315.333515,49200.691850,38743.684309,45999.176942,447
49315.333515,49150.940496,38721.307018,46027.679177,448
49315.333515,48960.481814,35645.351142,46036.668238,449
49315.333515,48941.718325,38077.063421,46083.185946,450
49315.333515,48935.455919,36039.805281,45360.686047,451
49315.333515,49125.856866,39446.537820,46129.554626,452
49315.333515,49143.162019,36059.337122,45987.083471,453
49315.333515,49161.907365,35646.668760,46480.677896,454
49315.333515,48927.555563,38682.522533,46439.334534,455
49315.333515,48915.554971,36012.025655,45964.949259,456
49315.333515,48886.656040,38038.947835,45407.528251,457
49315.333515,48942.625629,37632.720295,46169.629544,458
49315.333515,49133.008433,36033.877409,45615.373436,459
49315.333515,49240.369193,34145.636361,45335.162841,460
49315.333515,49237.088869,35157.936168,46120.197459,461
49315.333515,49138.137310,34249.716796,46146.810828,462
49315.333515,49203.727783,39082.177823,46541.844092,463
49315.333515,49253.470900,38765.465588,46476.971695,464
49315.333515,49192.452469,38815.208705,46472.560019,465
49315.333515,49207.068209,35392.836583,45808.747818,466
49315.333515,49084.048834,35132.777288,45666.765149,467
49315.333515,49032.756351,35556.401961,45648.265493,468
49315.333515,49039.350522,35111.038682,46271.079171,469
49315.333515,48938.380437,37067.556134,45889.080625,470
49315.333515,48932.054796,38504.330541,46237.012179,471
49315.333515,48978.292607,37755.564377,45866.405528,472
49315.333515,48974.165536,37419.710264,45883.561490,473
49315.333515,48967.568256,35349.444114,45846.166250,474
49315.333515,48893.265830,35676.266443,45581.768841,475
49315.333515,48925.602380,35133.377251,45927.323393,476
49315.333515,48932.199660,40569.730072,45874.068283,477
49315.333515,48965.440038,35171.802551,46264.805964,478
49315.333515,48969.567109,36274.368837,46242.313999,479
49315.333515,48860.210103,35497.735840,45353.680920,480
49315.333515,48842.161802,38119.776297,45766.595744,481
49315.333515,48909.498822,38485.500254,45825.148414,482
49315.333515,48927.722401,38563.321249,46060.185819,483
49315.333515,49014.955652,38178.440167,46139.189197,484
49315.333515,48947.376693,37945.035251,45641.644974,485
49315.333515,48964.931613,34327.896476,45353.295547,486
49315.333515,48958.400658,38233.384977,46271.899325,487
49315.333515,48885.037262,37511.654063,45757.843663,488
49315.333515,48778.801278,35133.064749,46099.666773,489
49315.333515,48839.819709,37428.643478,45657.018424,490
49315.333515,48856.341844,35029.688907,45782.096625,491
49315.333515,48852.053740,38384.028141,46162.046380,492
49315.333515,48859.072435,34727.169968,46013.920121,493
49315.333515,48824.852094,34519.219789,45861.765461,494
49315.333515,48777.254445,38352.156277,45750.395450,495
49315.333515,48834.231493,38435.775801,46197.769519,496
49315.333515,48872.095814,37733.471895,46022.595510,497
49315.333515,48926.723420,38486.052249,45609.814117,498
49315.333515,48930.951787,37586.758325,46008.482193,499
49315.333515,48912.052590,33976.387371,45454.440356,500
